"TMDB_ID","DID"
11128,46297
76338,47005
152737,47333
44129,47333
9794,47364
22970,47506
5820,47640
9257,47640
44982,47786
111190,48583
6282,48980
10628,48980
9513,49903
50359,49903
6477,49903
18937,50582
6552,50719
6552,50725
198185,50767
58151,50767
6615,50767
134597,51023
21407,51023
109513,51298
6933,51445
6961,51600
150202,51795
225886,51851
52449,51851
9344,51917
122081,51918
14128,51959
10647,51984
6623,51984
8656,51984
14979,51984
83686,51996
9816,52038
7214,52038
232679,52038
6519,52049
9988,52049
39939,52049
10808,52112
14560,52112
10708,52112
87818,52112
107811,52114
72105,52139
188161,52139
58244,52244
72387,52358
14926,52358
10637,52358
239571,52405
97434,52405
130150,52443
22947,52443
57157,52443
9388,52443
243684,52443
7326,52443
46838,52479
97020,52576
87567,52599
29427,52609
7364,52609
7442,52629
10145,52629
9272,52629
11517,52629
7484,52691
170687,52691
38167,52779
113833,52779
257091,52803
7453,52842
7518,52845
8916,52870
14411,52870
228161,52870
7518,52870
195589,52934
9870,52934
72207,52934
32823,52934
7553,52941
7737,52968
8010,52968
8009,52968
7859,53068
43923,53068
43923,53069
238636,53120
158015,53120
72358,53177
9757,53177
11260,53177
13253,53216
7249,53216
68817,53267
7874,53267
123678,53296
7443,53304
72197,53304
16608,53333
20766,53333
82633,53333
69668,53334
7445,53334
10161,53334
10060,53334
7984,53334
7985,53525
9353,53925
8193,53925
17336,53935
169209,53935
19994,54025
8202,54025
22881,54040
140823,54040
9007,54050
8204,54050
10625,54050
10330,54050
12556,54050
203739,54050
58224,54050
227348,54248
1245,54441
11046,54451
8321,54472
86838,54472
8328,54507
54518,54507
72559,54507
41233,54507
10664,54525
8329,54525
8329,54526
10664,54526
19898,54559
28355,54559
8386,54584
9981,54584
8273,54584
8274,54590
8275,54597
10760,54597
8346,54644
16991,54710
8363,54733
16614,54733
39513,54733
228967,54734
109414,54734
22821,54795
8374,54795
8398,54827
43549,54869
10603,54967
8456,55075
59859,55075
58496,55251
10200,55499
184346,55499
8643,55499
82507,55499
34769,55587
8393,55668
9718,55710
12133,55710
8699,55710
109443,55710
27581,55710
12572,55785
50014,55789
239566,55789
13531,55790
246741,55934
246741,55936
13597,55983
11639,55983
11212,56059
11846,56106
11862,56106
8849,56106
49948,56146
15789,56147
49948,56147
8869,56150
14207,56151
8870,56154
8873,56155
53487,56194
152795,56198
244761,56205
152792,56205
28211,56205
8913,56263
55931,56339
55931,56340
55931,56341
55931,56342
11351,56349
8922,56349
13056,56359
8827,56401
8952,56411
256591,56411
50646,56411
50646,56412
8952,56412
256591,56412
8975,56453
206487,56501
19901,56501
206487,56502
19901,56502
8843,56512
62764,56512
14784,56512
37958,56512
209263,56539
9012,56578
208134,56578
12094,56578
65851,56578
16290,56578
11282,56591
8859,56591
9023,56660
40807,56661
82654,56661
9022,56661
23488,56710
10748,56710
58233,56710
93837,56717
9029,56717
9030,56735
9030,56736
9037,56755
9043,56789
59860,56789
11967,56828
8965,56850
8965,56851
8965,56852
15969,56852
11238,56852
11284,56891
10510,56911
9574,56911
10406,56911
11001,56911
192149,56960
11237,56998
42194,56998
38199,57030
256474,57082
11968,57082
9266,57082
242582,57113
9282,57125
109439,57130
45243,57130
41733,57130
18785,57130
11635,57130
9285,57130
9384,57130
14164,57134
10796,57134
9532,57134
9286,57134
9664,57138
9289,57142
13600,57193
9297,57193
63492,57199
9298,57199
16353,57207
9316,57214
39514,57270
24420,57270
262500,57270
9315,57270
49524,57270
16353,57274
11319,57314
9325,57314
11886,57314
10112,57314
9078,57314
87826,57370
10663,57370
11003,57370
232672,57370
38317,57370
10204,57370
9339,57370
9346,57383
9352,57405
156711,57408
9355,57433
9494,57434
9356,57434
9603,57434
11418,57434
13342,57434
42188,57446
9357,57446
164558,57492
9372,57492
9378,57521
9645,57521
11880,57581
23759,57581
13460,57581
9392,57581
9396,57594
11397,57604
9427,57630
138832,57633
9472,57633
14836,57646
10539,57646
9479,57646
11017,57691
9490,57691
9461,57727
9502,57741
9502,57742
9529,57851
10032,57962
10040,58072
11395,58072
9587,58094
9598,58137
10833,58178
13804,58189
82992,58189
51497,58189
9615,58189
9443,58220
75761,58245
9707,58245
9434,58294
9429,58316
8978,58324
88042,58375
38303,58375
13836,58375
13680,58375
9655,58375
8872,58448
9671,58453
9679,58498
10909,58498
23047,58498
22787,58498
9705,58498
16996,58552
37950,58552
45156,58573
11132,58628
9703,58656
9708,58689
34803,58689
13279,58689
9825,58712
9728,58712
9725,58712
11675,58712
10326,58712
9618,58728
9618,58729
9732,58829
18269,58829
12242,58829
18269,58830
9739,58838
10152,58868
9745,58868
77174,58897
11619,58897
10199,58897
9767,59026
1588,59026
10201,59026
252838,59027
48340,59126
9792,59291
13515,59291
149509,59291
43593,59291
193612,59328
40619,59357
87818,59410
9750,59413
48138,59521
225574,59521
21208,59521
241554,59521
10066,59521
9539,59611
86597,59611
9824,59646
1497,59649
9837,59803
62177,59803
9877,59958
9886,59997
9885,59998
9900,60149
9904,60207
12589,60237
9906,60237
9902,60243
9909,60295
115283,60707
10898,60725
41210,60922
9955,60922
9955,60923
41210,60923
13161,60949
22327,61069
218778,61069
9963,61087
11565,61175
38322,61175
13690,61290
9978,61357
11804,61357
10982,61371
10982,61372
10982,61373
11688,61411
9982,61411
9994,61677
9994,61678
23631,61847
146227,61921
11849,61921
10009,61949
10009,61952
12819,61970
10010,61970
10014,62020
10545,62047
13394,62047
10865,62047
10020,62047
10545,62048
10020,62048
10865,62048
10028,62116
244688,62157
22824,62369
14442,62514
25643,62541
10065,62721
76487,62768
71668,62797
80035,62854
10074,62854
37931,62863
18781,63303
13510,63306
65086,63306
10225,63550
11137,63713
200727,63820
11074,63943
10135,63943
76494,64045
26171,64045
11283,64045
87436,64108
115782,64139
10189,64141
38319,64141
57431,64141
113148,64141
157847,64141
11459,64151
10402,64151
55301,64151
10192,64151
10199,64152
10992,64191
10214,64191
209274,64194
9730,64195
71157,64210
103620,64211
11411,64508
10222,64681
11797,64796
10314,64815
10323,64823
10693,64864
10882,64864
10340,64864
11224,64864
12092,64864
11824,64877
10345,64877
12536,64877
10610,64901
10380,64949
164457,65167
25196,65167
10431,65190
10947,65310
13649,65310
11887,65310
10439,65310
10867,65314
10474,65390
245700,65452
10529,65525
10530,65530
11135,65530
10530,65531
49948,65531
67913,65594
157832,65594
10555,65629
10501,65629
38745,65630
15512,65630
10555,65630
11249,65677
11186,65678
10587,65688
13260,65702
11090,65734
193893,65734
10591,65734
10567,65855
10567,65856
266285,65879
10775,65994
15157,66039
10665,66074
41283,66121
11978,66121
62320,66150
10674,66190
10674,66191
51052,66191
11544,66193
49519,66193
10191,66193
10679,66212
10488,66218
10488,66219
10649,66222
10651,66226
11852,66512
10761,66548
12620,66563
10771,66654
84348,66681
79316,66681
10775,66718
97370,66728
10740,66728
98566,66739
57165,66739
10781,66739
44943,66739
10956,66960
10735,66960
10823,66987
10837,67056
21755,67367
59967,67367
9270,67367
10946,67589
10946,67590
10957,67604
10948,67604
10948,67607
11319,67607
74643,67717
10999,67753
11006,67767
11013,67795
77866,67813
136400,67813
11099,68020
11152,68352
11165,68412
58547,68432
11176,68457
11452,68573
22949,68573
11199,68573
11247,68770
71552,68843
13335,68843
13335,68844
71552,68844
11319,69003
60935,69339
152532,69371
228970,69371
18320,69371
13761,69416
11430,69416
11453,69498
11455,69500
11470,69579
32985,69593
61012,69593
22798,69597
11497,69605
11528,69741
10191,69797
11544,69797
82702,69797
185567,69987
269650,70100
177572,70238
13053,70238
11690,70250
13700,70287
11708,70308
45269,70500
82695,70500
11798,70520
11817,70573
11836,70651
11649,70737
11638,70777
44363,70890
71688,71068
11631,71068
24469,71082
49519,71267
212716,71280
50725,71280
74387,71280
12138,71418
12177,71527
12180,71538
12182,71548
88005,71551
12184,71570
192136,71570
51540,71600
109431,71600
12193,71600
12222,71729
57800,71729
12233,71792
318224,71797
12242,71849
64720,71872
103731,71872
12244,71923
241771,71947
4258,72024
146304,72024
12435,72205
12435,72206
245775,72327
49527,72344
76025,72757
10360,72757
16119,73161
12783,73460
15060,74052
12889,74052
44639,74058
13018,74101
13090,74152
13092,74159
13016,74257
49948,74297
11135,74297
49948,74298
49948,74299
49517,74396
13483,74569
87428,74619
13523,74619
227159,74619
13532,74623
188166,74655
45162,74863
77948,74924
13690,74948
82675,75035
260346,75035
13387,75035
62835,75035
39781,75699
87436,76171
10327,76247
228968,76325
1499,76418
13012,76422
134411,76422
13363,76462
38757,76595
13053,76595
145197,76624
14337,76624
60304,76927
85889,76965
14048,76998
266856,76998
59440,77003
13150,77003
50357,77123
215830,77123
13812,77147
256274,77147
13944,77162
146223,77269
12572,77301
61791,77357
284536,77357
16186,77441
13417,77488
13156,77919
205596,77965
38234,78108
23706,78562
53182,78914
84188,79434
20856,79656
16307,80261
16781,80602
13700,80671
75258,80672
14175,80691
41505,80923
52520,80923
41505,80924
52520,80924
14254,81201
87436,81251
87436,81328
250538,81437
68812,81476
241254,81613
177699,81809
17431,81850
45612,81850
60599,81856
198184,82194
17654,82194
68724,82194
242090,82226
284293,82335
284293,82337
262338,82351
72784,82418
50544,82511
17927,82511
37735,82511
196867,82511
87436,82566
127517,82839
171372,83281
71859,83287
51481,83313
38543,83730
159117,83858
14636,83985
284276,84061
38117,84061
74461,84335
13186,84335
277355,84335
175291,84697
19585,84851
245916,84931
242512,84962
297222,85675
20453,85675
24122,86203
174772,86255
75612,86270
20526,86270
82505,86482
79218,87055
52015,87082
159128,87082
244509,87082
10336,87130
38684,87257
16258,87438
13667,87565
91745,87695
1930,87742
102382,87742
19913,87742
43947,88039
207768,88039
189197,88391
84348,88556
38408,88967
14248,89112
22855,90367
75674,90429
244264,90492
84355,90492
190847,90508
209189,90575
23827,90591
23830,90607
24056,90812
62206,91268
19908,91268
82682,91268
24804,92657
13417,92694
13417,92695
24238,92733
70821,93136
55779,93214
216282,93214
15655,93301
124459,93419
22494,93468
77950,94075
18405,94108
25769,94220
25769,94222
23128,94815
25941,94918
74306,95024
26388,95320
75638,95320
18570,95687
44113,96166
14202,96166
203819,96166
267806,96323
87436,96323
38073,96439
110416,96676
26963,96676
26963,96677
22907,97026
51620,97555
127560,97942
49020,98103
146015,98103
27586,98521
241848,98631
83899,98631
84348,98631
159117,98631
87436,98631
13377,100888
127373,101444
127373,101446
28665,101518
87436,101542
58428,101542
84348,101542
116149,101666
319075,102109
29917,105239
87436,105574
123025,105643
242643,105643
147773,105648
10957,107274
22586,107274
10948,107274
187017,107446
64688,107446
137106,107446
22794,107446
31011,107490
87436,107941
77805,109402
77805,109403
84184,109745
76285,109857
15189,109857
33217,109857
79548,111094
34016,111686
25475,111736
151960,111736
234200,111807
87436,112280
34806,113225
13377,113285
106021,113500
169881,113500
35019,113600
252607,113609
13851,113911
44629,114334
157845,114334
31867,114404
35690,114597
54054,114597
172803,115033
145135,116357
38321,116357
22894,116357
13655,116370
136795,116805
55721,116805
16866,117052
37495,117794
267806,118303
151368,118303
87436,118303
87436,118369
74997,118639
37169,118639
80038,119368
55846,119406
64678,119417
262543,119953
155084,120245
38358,120245
34653,120615
38757,121830
39013,121873
250766,122449
40662,124279
93456,124747
20352,124747
20352,124748
73723,124748
93456,124748
242095,125324
59961,125738
62177,126638
23823,126882
41479,126910
203833,126945
36419,129715
226857,129718
124905,129894
87436,129937
87436,129938
14024,129952
43959,129952
94380,130051
59968,130816
68737,130938
12819,131242
44835,131521
39452,131617
39312,131948
72545,132876
60420,132964
45649,133398
87436,133403
45658,133406
75900,133502
136835,134156
42941,134604
46261,135601
46429,136141
244786,136495
62177,137262
181886,137427
46738,137427
146233,137427
117974,137467
87436,137467
87436,138557
36970,138857
97367,139098
46705,139098
15969,139851
109513,140372
46528,141169
1281,141450
87436,141673
49010,141673
159117,141673
49012,141675
49021,141688
84348,141962
14873,142007
159117,142013
42296,142272
72571,142272
82990,142272
72571,142276
42296,142276
82990,142276
49444,142312
138103,143059
49950,143079
265177,143593
84306,144009
146238,144221
50348,144221
267806,144232
13382,144977
230179,145228
77234,145867
220289,146439
87436,147695
276839,149961
3170,150003
245706,150098
177888,150207
111440,150630
87818,153882
77174,154705
22794,155267
64688,155267
137106,155267
187017,155267
59678,155531
3170,160942
147773,161932
242224,164554
82690,165787
189197,166291
113947,168330
114150,168667
82679,168798
226486,170820
8968,174917
69798,175463
254474,182636
76492,185438
70954,186783
242643,204553
87436,206169
51052,208113
252178,208527
75258,210053
288158,212240
228165,217174
84174,217587
293310,220691
13851,221764
55465,222470
84175,223516
14254,223886
62211,225976
107811,226089
756,226599
51162,227438
51162,227439
177572,227439
58595,228134
178809,229002
21861,229568
80271,229568
57800,229962
250066,232858
220286,234824
159117,235430
87436,235430
156700,236539
154400,236859
226448,238679
64586,239404
64686,239571
137182,239672
75802,264113
157375,288710
136797,293911
75674,293911
244772,303056
75736,523789
89691,524700
50837,527607
157117,533061
76640,543568
97051,543842
126277,544130
126277,544134
248390,544655
157547,551463
241239,556172
50839,556172
146203,557179
87436,557880
270303,558929
181330,559968
77951,561061
72197,565297
72570,566328
290764,568279
87436,574660
77949,582918
241855,583479
267806,583479
267806,587800
79694,587800
80389,589402
152748,592493
84329,836732
252680,844266
84287,859754
252680,909318
254473,928490
80767,928915
243940,928915
273895,929825
83686,929917
13851,930221
84330,930706
84332,930707
84334,930708
157386,930710
85446,932088
109428,932248
87499,933739
76726,934803
87436,935179
81796,936154
249660,937340
87818,938681
87818,938682
16866,968303
272693,991868
2026,1011158
307663,1024823
16690,1027737
16690,1027738
102651,1032536
13761,1033844
79316,1039527
84348,1039527
84348,1039528
84348,1039529
209247,1041418
80215,1044256
80215,1044257
158999,1045176
109451,1046494
111969,1053420
222935,1053420
157354,1056121
13851,1056311
114750,1059571
95516,1066409
262551,1067317
241855,1074560
267806,1074560
125490,1081445
127867,1085904
129139,1088647
68179,1098477
134366,1098658
227719,1099862
238603,1101410
136403,1105712
184345,1110102
139038,1110102
132232,1113116
326359,1120694
109445,1120694
157370,1138699
41602,1140271
159121,1140570
239563,1141683
170687,1152981
16866,1158156
180948,1163471
49017,1167470
191720,1172231
34636,1174031
192538,1174090
198663,1179066
199373,1179590
200481,1181281
262551,1186076
206821,1189506
209262,1192754
205601,1193597
192132,1193602
210947,1194748
210947,1194749
205724,1204338
14411,1205756
13851,1207951
13851,1207953
225565,1211000
174675,1211216
19458,1213560
12914,1214381
72431,1216147
2112,1216735
14191,1223175
38843,1223175
287084,1224031
177494,1224425
227783,1262197
227700,1263877
228326,1265056
242076,1277050
243683,1278722
244506,1279781
248774,1284099
249164,1284493
253306,1288796
252171,1289604
254191,1290265
112454,1293994
57214,1299380
294652,1299642
297608,1306608
265016,1310518
50698,1310518
199575,1323509
273271,1326297
269100,1331772
277547,1331991
123678,1349420
286554,1368144
50698,1375066
79108,1375201
239573,1375201
146239,1375201
305932,1389033
201086,1488383
